step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,policy_entropy,losses_policy_loss,losses_value_loss
840000,11.325,,4.54,1235.152,987.7520294686482,1072.765625,0.1394136807817589,86.0,1305.7629243434446,1632.6328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.310784101486206,0.012870877049863338,0.02424284629523754
870000,13.719,,4.803,1293.607,989.5907580433516,1072.765625,0.1331259720062208,86.0,1306.6721969770606,1632.6328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3074026107788086,0.013297787867486477,0.02540888823568821
900000,14.282,,4.412,1312.289,989.4931730492716,1072.765625,0.1312883435582822,86.0,1306.9634597871932,1632.6328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.3039666414260864,,
930000,15.895,,3.197,1370.556,990.9987753533406,1072.765625,0.1256975036710719,86.0,1311.870543089207,1632.6328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.297565221786499,0.013695626519620419,0.03214888647198677
960000,17.765,,3.745,1430.017,992.2146485749472,1072.765625,0.120478536242083,86.0,1314.8643176020407,1632.6328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.294167399406433,0.013644770719110966,0.03599536046385765
990000,19.298,,5.401,1448.479,991.7856502996872,1072.765625,0.1189715079916608,86.0,1315.7150527710216,1632.6328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2907148599624634,,
1020000,22.019,,4.597,1502.889,992.4498833096116,1072.765625,0.1146684527796383,86.0,1314.3968415103818,1632.6328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2831447124481201,0.012676131911575794,0.04472984001040459
1050000,23.063,,4.535,1559.358,993.2820796683344,1072.765625,0.1105229180116204,86.0,1312.285698434474,1632.6328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2792829275131226,0.012689493596553802,0.05236552283167839
1080000,26.343,,4.453,1576.769,992.9067214439656,1072.765625,0.1093231162196679,86.0,1311.80742387053,1632.6328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.275359034538269,,
1110000,27.599,,4.321,1632.81,993.698159101418,1072.765625,0.1055487053020961,86.0,1311.1323814156906,1632.6328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2684437036514282,0.014146951027214527,0.06399355083703995
1140000,28.124,,5.319,1693.386,994.767998476516,1072.765625,0.1017835909631391,86.0,1313.1819982721463,1632.6328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.264762282371521,0.013554307632148266,0.07199037075042725
1170000,28.113,,5.609,1712.375,994.6550489601703,1072.765625,0.1006466784244562,86.0,1314.1460583847736,1632.6328125,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.261021375656128,,
1200000,35.567,,5.105,1770.941,995.4445352472997,1072.765625,0.0973280272882319,86.0,1316.892770217453,1646.515625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.253443956375122,0.012751540169119835,0.085060253739357
1230000,31.46,,10.862,1832.459,996.4042475103022,1072.765625,0.094065934065934,86.0,1328.9153459821428,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.24956214427948,0.012677178718149662,0.09709098935127258
1260000,36.112,,7.873,1849.892,996.3322013643168,1072.765625,0.0931954273271638,86.0,1333.1738334410725,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2456176280975342,,
1290000,42.448,,6.35,1908.22,994.5708793700528,1072.765625,0.0903430079155672,86.0,1344.7100614281003,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.237792730331421,0.01298308651894331,0.10969562828540802
1320000,45.592,,5.522,1970.734,988.5038144321666,1072.765625,0.0874808380173735,86.0,1353.8288854911857,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.23362398147583,0.014199157245457172,0.13151605427265167
1350000,45.35,,8.663,1990.099,986.305604757085,1072.765625,0.0866396761133603,86.0,1355.685234533148,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2293879985809326,,
1380000,48.87,,7.3,2049.218,980.8165175829238,1072.765625,0.0841277641277641,86.0,1360.1830236486487,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2210605144500732,0.01354044396430254,0.15238845348358154
1410000,54.996,,8.024,2111.735,975.531881482475,1072.765625,0.0816404387219837,86.0,1362.906512652003,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2171629667282104,0.014207173138856888,0.16732096672058105
1440000,57.086,,9.392,2131.267,973.6084095138232,1072.765625,0.0809073724007561,86.0,1364.3221530157136,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2132025957107544,,
1470000,62.574,,11.127,2190.75,968.5297377873565,1072.765625,0.0787126436781609,86.0,1371.5925736350575,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2050225734710693,0.013148043304681778,0.18672707676887512
1500000,60.859,,12.344,2251.024,960.1293031697628,1072.765625,0.0766338406445837,86.0,1377.577859221128,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.2010170221328735,0.013023996725678444,0.2119854837656021
1530000,72.556,,10.905,2269.034,957.1787664437168,1072.765625,0.0760213143872113,86.0,1378.9166886378775,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1969468593597412,,
1560000,76.746,,9.363,2327.476,949.4090520156926,1072.765625,0.0741125541125541,86.0,1383.9342752299783,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1901695728302002,0.012339988723397255,0.2461211085319519
1590000,83.441,,8.311,2388.105,941.924615967827,1072.765625,0.0722362869198312,86.0,1388.2750016482069,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1865935325622559,0.014039035886526108,0.30706316232681274
1620000,77.101,,14.722,2406.948,939.1417826496444,1072.765625,0.0716617831728756,86.0,1389.474533342926,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1829596757888794,,
1650000,89.988,,12.024,2464.912,932.70796549213,1072.765625,0.0699918233851185,86.0,1393.275679681112,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1764293909072876,0.011486351490020752,0.33125433325767517
1680000,94.197,,10.912,2524.603,926.1932705257384,1072.765625,0.068316041500399,86.0,1395.8838163407822,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1733441352844238,0.013324248604476452,0.36784350872039795
1710000,100.0,,10.561,2543.17,923.958971993859,1072.765625,0.0678288431061806,86.0,1396.6109721671949,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1702091693878174,,
1740000,104.109,,10.809,2601.587,917.866054354667,1072.765625,0.0663051897753679,86.0,1400.3298890152982,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1651594638824463,0.011886721476912498,0.40418919920921326
1770000,106.097,,20.519,2661.234,912.0853991149186,1072.765625,0.0648239303294206,86.0,1402.0127067753692,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.162745475769043,0.012916631065309048,0.3876688778400421
1800000,110.632,,12.303,2680.167,909.9598977913532,1072.765625,0.064360902255639,86.0,1402.2500881109022,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1602925062179565,,
1830000,116.11,,16.783,2737.202,904.737819576123,1072.765625,0.0630338733431516,86.0,1402.699294976528,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1562960147857666,0.012416655197739601,0.46111246943473816
1860000,124.044,,14.386,2796.654,899.505579954955,1072.765625,0.0616936936936936,86.0,1402.9533530405406,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1548492908477783,0.012096305377781391,0.48105305433273315
1890000,119.075,,16.678,2814.858,897.6203483037953,1072.765625,0.0612960973863229,86.0,1402.9333517946652,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1533794403076172,,
1920000,133.523,,14.008,2870.763,892.7496531129343,1072.765625,0.06009126009126,86.0,1402.895843388031,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1513147354125977,0.011853805743157864,0.5550507307052612
1950000,131.998,,15.312,2931.422,887.7846083813166,1072.765625,0.0588518391199724,86.0,1404.7471451744586,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1506174802780151,0.012710612267255783,0.5904649496078491
1980000,130.643,,21.512,2951.046,885.9700921063866,1072.765625,0.0584699453551912,86.0,1405.775906922387,1874.37890625,ppo,4096,40960,0.0003,0.005,0.1,0.95,15,linear,1.1499090194702148,,
